name,fips,cases
South Dakota,46117.0,737.0
North Carolina,37167.0,24125.0
Kansas,20187.0,530.0
Nebraska,31167.0,760.0
Illinois,17175.0,1909.0
North Dakota,38089.0,13844.0
Ohio,39151.0,98584.0
Indiana,18149.0,5634.0
Texas,48427.0,25374.0
Virginia,51790.0,7889.0
Missouri,29186.0,4866.0
Minnesota,27145.0,61811.0
Minnesota,27147.0,12069.0
North Dakota,38091.0,439.0
Georgia,13257.0,7355.0
Oklahoma,40137.0,13560.0
Texas,48429.0,2307.0
Illinois,17177.0,15181.0
Texas,48431.0,338.0
Indiana,18151.0,11515.0
New York,36101.0,25660.0
Kansas,20189.0,1926.0
Minnesota,27149.0,3317.0
Washington,53065.0,10193.0
Georgia,13259.0,3295.0
Tennessee,47161.0,3773.0
Montana,30095.0,1739.0
Missouri,29207.0,7202.0
North Carolina,37169.0,15699.0
Arkansas,5137.0,3711.0
Mississippi,28131.0,6736.0
Missouri,29209.0,6968.0
Texas,48433.0,410.0
Nevada,32029.0,197.0
Iowa,19169.0,23399.0
New Hampshire,33017.0,37264.0
North Dakota,38093.0,8312.0
Wyoming,56035.0,2324.0
Massachusetts,25025.0,268646.0
New York,36103.0,570676.0
Virginia,51800.0,24522.0
Indiana,18153.0,6410.0
Missouri,29211.0,2049.0
New Hampshire,33019.0,11927.0
New York,36105.0,24919.0
Pennsylvania,42113.0,1393.0
Tennessee,47163.0,60552.0
South Dakota,46119.0,269.0
West Virginia,54089.0,3901.0
Colorado,8117.0,12081.0
Ohio,39153.0,144026.0
Utah,49043.0,16024.0
Kansas,20191.0,6663.0
Tennessee,47165.0,65766.0
Alabama,1119.0,3186.0
Florida,12119.0,30197.0
Georgia,13261.0,8773.0
South Carolina,45085.0,35745.0
Mississippi,28133.0,7119.0
North Carolina,37171.0,28754.0
Virginia,51181.0,1438.0
Pennsylvania,42115.0,10176.0
Delaware,10005.0,78655.0
New Jersey,34037.0,45705.0
Virginia,51183.0,2931.0
California,6101.0,28375.0
Texas,48435.0,993.0
Florida,12121.0,15999.0
North Carolina,37173.0,5043.0
Montana,30097.0,916.0
Wyoming,56037.0,12519.0
Minnesota,27151.0,2729.0
Texas,48437.0,2630.0
Indiana,18155.0,2664.0
Georgia,13263.0,1389.0
Maryland,24041.0,7264.0
Georgia,13265.0,337.0
Alabama,1121.0,28710.0
Mississippi,28135.0,3891.0
Alabama,1123.0,14643.0
Iowa,19171.0,4697.0
Missouri,29213.0,16120.0
Louisiana,22105.0,45330.0
New Mexico,35055.0,7296.0
Texas,48439.0,689658.0
Mississippi,28137.0,8716.0
Georgia,13267.0,5740.0
Florida,12123.0,8111.0
Georgia,13269.0,2449.0
Iowa,19173.0,1540.0
Kentucky,21217.0,11912.0
Texas,48441.0,44551.0
West Virginia,54091.0,5996.0
Wisconsin,55119.0,5827.0
Illinois,17179.0,46287.0
Virginia,51185.0,14086.0
California,6103.0,17924.0
Georgia,13271.0,3549.0
Colorado,8119.0,5929.0
Louisiana,22107.0,1338.0
Louisiana,22109.0,39104.0
Georgia,13273.0,2555.0
Texas,48443.0,155.0
Texas,48445.0,2310.0
Idaho,16081.0,2939.0
Montana,30099.0,1544.0
Wyoming,56039.0,12150.0
Missouri,29215.0,5689.0
Oklahoma,40139.0,7037.0
Nebraska,31169.0,1305.0
Georgia,13275.0,14129.0
Kansas,20193.0,3036.0
Nebraska,31171.0,113.0
Texas,48447.0,299.0
Nebraska,31173.0,2200.0
Washington,53067.0,63822.0
Georgia,13277.0,13887.0
Oregon,41057.0,5041.0
Oklahoma,40141.0,1810.0
Northern Mariana Islands,69120.0,399.0
New York,36107.0,14246.0
Pennsylvania,42117.0,10264.0
Mississippi,28139.0,8954.0
Indiana,18157.0,61036.0
Indiana,18159.0,4001.0
Tennessee,47167.0,22116.0
Mississippi,28141.0,7747.0
Texas,48449.0,10138.0
Puerto Rico,72135.0,22857.0
Puerto Rico,72137.0,25686.0
Kentucky,21219.0,3582.0
Minnesota,27153.0,8516.0
South Dakota,46121.0,3949.0
Connecticut,9013.0,27981.0
Texas,48451.0,42784.0
New York,36109.0,26972.0
Utah,49045.0,25115.0
Montana,30101.0,1414.0
Georgia,13279.0,8023.0
New Mexico,35057.0,3791.0
North Dakota,38095.0,760.0
Georgia,13281.0,3104.0
North Dakota,38097.0,2498.0
North Carolina,37175.0,8392.0
Minnesota,27155.0,1051.0
Texas,48453.0,321234.0
Montana,30103.0,148.0
Kansas,20195.0,948.0
Wisconsin,55121.0,10001.0
Georgia,13283.0,1888.0
Kentucky,21221.0,5162.0
Kentucky,21223.0,2769.0
California,6105.0,1983.0
Texas,48455.0,3270.0
South Dakota,46123.0,1717.0
Georgia,13285.0,18834.0
Tennessee,47169.0,4750.0
Puerto Rico,72139.0,20137.0
Ohio,39155.0,52974.0
West Virginia,54093.0,2457.0
California,6107.0,169530.0
Oklahoma,40143.0,214151.0
Mississippi,28143.0,3067.0
California,6109.0,18160.0
Georgia,13287.0,3203.0
South Dakota,46125.0,2300.0
Alabama,1125.0,71175.0
Ohio,39157.0,25663.0
Michigan,26157.0,15781.0
Georgia,13289.0,1859.0
Idaho,16083.0,28888.0
Texas,48457.0,5555.0
West Virginia,54095.0,2749.0
North Carolina,37177.0,1229.0
Wyoming,56041.0,6416.0
Utah,49047.0,9559.0
New York,36111.0,43691.0
Oregon,41059.0,26615.0
Tennessee,47171.0,6836.0
Arkansas,5139.0,11312.0
Florida,12125.0,5130.0
Georgia,13291.0,6176.0
Illinois,17181.0,6892.0
Indiana,18161.0,2348.0
Iowa,19175.0,3193.0
Kentucky,21225.0,5556.0
Louisiana,22111.0,8865.0
Mississippi,28145.0,11680.0
New Jersey,34039.0,196951.0
New Mexico,35059.0,1158.0
North Carolina,37179.0,79598.0
Ohio,39159.0,20031.0
Oregon,41061.0,5859.0
Pennsylvania,42119.0,13597.0
South Carolina,45087.0,9994.0
South Dakota,46127.0,4376.0
Tennessee,47173.0,7024.0
Alaska,,1822.0
American Samoa,,8309.0
Arkansas,,33674.0
Colorado,,0.0
Connecticut,,3270.0
Delaware,,1087.0
Florida,,280.0
Georgia,,12098.0
Guam,,62077.0
Hawaii,,0.0
Illinois,,0.0
Indiana,,1.0
Iowa,,1.0
Kentucky,,2505.0
Louisiana,,1243.0
Maine,,18.0
Massachusetts,,202658.0
Michigan,,16486.0
Minnesota,,864.0
Nevada,,11551.0
New Hampshire,,2352.0
New Jersey,,1644.0
New Mexico,,529.0
North Dakota,,0.0
Oklahoma,,735.0
Oregon,,4.0
Puerto Rico,,27112.0
Rhode Island,,30079.0
Tennessee,,38679.0
Texas,,10766.0
Utah,,5953.0
Vermont,,3208.0
Virginia,,894.0
Washington,,1906.0
Texas,48459.0,8941.0
West Virginia,54097.0,9027.0
Georgia,13293.0,9672.0
Texas,48461.0,991.0
Utah,49049.0,226568.0
Puerto Rico,72141.0,8575.0
Texas,48463.0,11377.0
Texas,48465.0,15350.0
Alaska,2261.0,3712.0
New Mexico,35061.0,24644.0
Idaho,16085.0,3147.0
Montana,30105.0,2172.0
Nebraska,31175.0,878.0
Arkansas,5141.0,4348.0
Iowa,19177.0,1703.0
Michigan,26159.0,20897.0
Tennessee,47175.0,2271.0
Ohio,39161.0,8203.0
Texas,48467.0,11481.0
North Carolina,37181.0,15922.0
Indiana,18163.0,70909.0
Puerto Rico,72143.0,12663.0
Puerto Rico,72145.0,20961.0
Pennsylvania,42121.0,13914.0
California,6111.0,239713.0
Illinois,17183.0,35409.0
Louisiana,22113.0,19226.0
Indiana,18165.0,4939.0
Louisiana,22115.0,11821.0
Missouri,29217.0,6163.0
Wisconsin,55123.0,7715.0
Texas,48469.0,25156.0
Puerto Rico,72147.0,1891.0
Indiana,18167.0,35176.0
Wisconsin,55125.0,6528.0
Puerto Rico,72149.0,7804.0
Ohio,39163.0,3714.0
Virginia,51810.0,116063.0
Florida,12127.0,150509.0
Illinois,17185.0,4848.0
Indiana,18169.0,10478.0
Minnesota,27157.0,6691.0
Kansas,20197.0,2000.0
Minnesota,27159.0,5262.0
Oklahoma,40145.0,26801.0
Washington,53069.0,644.0
North Carolina,37183.0,392474.0
Florida,12129.0,12199.0
Maine,23027.0,8117.0
Alabama,1127.0,24198.0
Georgia,13295.0,20158.0
Texas,48471.0,24667.0
Washington,53071.0,19211.0
Kansas,20199.0,489.0
Texas,48473.0,11626.0
Oregon,41063.0,1590.0
North Dakota,38099.0,4148.0
Mississippi,28147.0,4698.0
Florida,12131.0,19725.0
Georgia,13297.0,26771.0
South Dakota,46129.0,1528.0
Wisconsin,55127.0,33510.0
Iowa,19179.0,10476.0
North Dakota,38101.0,24188.0
Texas,48475.0,3317.0
Georgia,13299.0,11371.0
Georgia,13301.0,1296.0
Illinois,17187.0,5096.0
Indiana,18171.0,2382.0
Iowa,19181.0,14557.0
Kentucky,21227.0,55509.0
Mississippi,28149.0,12856.0
Missouri,29219.0,9957.0
New Jersey,34041.0,32243.0
New York,36113.0,19149.0
North Carolina,37185.0,5884.0
Ohio,39165.0,72871.0
Pennsylvania,42123.0,9803.0
Tennessee,47177.0,15871.0
Virginia,51187.0,11522.0
Indiana,18173.0,24941.0
Utah,49051.0,12251.0
Oregon,41065.0,6720.0
Minnesota,27161.0,6380.0
Wyoming,56043.0,2700.0
Wisconsin,55129.0,5057.0
Alabama,1129.0,4402.0
Arkansas,5143.0,81088.0
Colorado,8121.0,1264.0
Florida,12133.0,7725.0
Georgia,13303.0,5150.0
Idaho,16087.0,2658.0
Illinois,17189.0,4148.0
Indiana,18175.0,7192.0
Iowa,19183.0,6834.0
Kansas,20201.0,1631.0
Kentucky,21229.0,5118.0
Louisiana,22117.0,16336.0
Maine,23029.0,5788.0
Maryland,24043.0,41076.0
Minnesota,27163.0,82914.0
Mississippi,28151.0,13047.0
Missouri,29221.0,7097.0
Nebraska,31177.0,5527.0
New York,36115.0,16074.0
North Carolina,37187.0,3916.0
Ohio,39167.0,15560.0
Oklahoma,40147.0,15803.0
Oregon,41067.0,122861.0
Pennsylvania,42125.0,63829.0
Rhode Island,44009.0,43177.0
Tennessee,47179.0,50114.0
Texas,48477.0,10657.0
Utah,49053.0,51190.0
Vermont,50023.0,14329.0
Virginia,51191.0,18298.0
Wisconsin,55131.0,47075.0
Oklahoma,40149.0,3273.0
Nevada,32031.0,128846.0
Michigan,26161.0,110789.0
North Carolina,37189.0,15154.0
Minnesota,27165.0,3473.0
Wisconsin,55133.0,140273.0
Wisconsin,55135.0,16431.0
Wisconsin,55137.0,7672.0
Georgia,13305.0,8893.0
Illinois,17191.0,6623.0
Indiana,18177.0,23546.0
Iowa,19185.0,1522.0
Kentucky,21231.0,8371.0
Michigan,26163.0,539858.0
Mississippi,28153.0,6996.0
Missouri,29223.0,2987.0
Nebraska,31179.0,2171.0
New York,36117.0,22235.0
North Carolina,37191.0,42210.0
Ohio,39169.0,28715.0
Pennsylvania,42127.0,13399.0
Tennessee,47181.0,6894.0
Utah,49055.0,540.0
West Virginia,54099.0,11764.0
Virginia,51820.0,7574.0
Tennessee,47183.0,11889.0
Texas,48479.0,107085.0
Utah,49057.0,86562.0
Georgia,13307.0,545.0
Iowa,19187.0,12141.0
Kentucky,21233.0,4946.0
Louisiana,22119.0,14587.0
Mississippi,28155.0,4075.0
Missouri,29225.0,10362.0
Nebraska,31181.0,855.0
West Virginia,54101.0,2873.0
Colorado,8123.0,106631.0
Indiana,18179.0,7616.0
North Dakota,38103.0,1221.0
Louisiana,22121.0,9713.0
Louisiana,22123.0,4866.0
Louisiana,22125.0,3376.0
New York,36119.0,337272.0
Pennsylvania,42129.0,99786.0
Virginia,51193.0,4356.0
Wyoming,56045.0,1906.0
West Virginia,54103.0,5518.0
Michigan,26165.0,8702.0
Texas,48481.0,11926.0
Washington,53073.0,49417.0
Montana,30107.0,462.0
Georgia,13309.0,1595.0
Nebraska,31183.0,141.0
Oregon,41069.0,304.0
Texas,48483.0,1293.0
Arkansas,5145.0,27147.0
Georgia,13311.0,8484.0
Illinois,17193.0,5495.0
Indiana,18181.0,8289.0
Tennessee,47185.0,9901.0
Nevada,32033.0,1782.0
Illinois,17195.0,19646.0
Georgia,13313.0,39350.0
Indiana,18183.0,11472.0
Kentucky,21235.0,17204.0
Washington,53075.0,10142.0
Montana,30109.0,247.0
Kansas,20203.0,599.0
Texas,48485.0,41012.0
Maryland,24045.0,24952.0
Texas,48487.0,4171.0
Alabama,1131.0,3665.0
Georgia,13315.0,2425.0
Georgia,13317.0,2629.0
North Carolina,37193.0,23127.0
Minnesota,27167.0,1967.0
Georgia,13319.0,2675.0
Mississippi,28157.0,1943.0
Illinois,17197.0,217732.0
Texas,48489.0,9033.0
North Dakota,38105.0,12316.0
Ohio,39171.0,12012.0
South Carolina,45089.0,10429.0
Virginia,51830.0,2333.0
Illinois,17199.0,29147.0
Tennessee,47187.0,76410.0
Texas,48491.0,171083.0
Kansas,20205.0,3458.0
North Carolina,37195.0,27855.0
Tennessee,47189.0,51752.0
Texas,48493.0,12529.0
Virginia,51840.0,8199.0
Connecticut,9015.0,31452.0
Vermont,50025.0,9021.0
Vermont,50027.0,11841.0
Texas,48495.0,2209.0
Louisiana,22127.0,5599.0
Illinois,17201.0,101232.0
Iowa,19189.0,3471.0
Wisconsin,55139.0,64184.0
Iowa,19191.0,4528.0
Minnesota,27169.0,16004.0
Alabama,1133.0,9432.0
Mississippi,28159.0,6759.0
West Virginia,54105.0,1770.0
Texas,48497.0,19548.0
Virginia,51195.0,14020.0
Kentucky,21237.0,3588.0
Ohio,39173.0,38821.0
Texas,48499.0,8343.0
West Virginia,54107.0,28199.0
Wisconsin,55141.0,27176.0
Iowa,19193.0,33410.0
Illinois,17203.0,12706.0
Kentucky,21239.0,9555.0
Arkansas,5147.0,2276.0
Oklahoma,40151.0,2735.0
Kansas,20207.0,1038.0
Oklahoma,40153.0,6178.0
Maryland,24047.0,10918.0
Massachusetts,25027.0,241314.0
Georgia,13321.0,5554.0
Iowa,19195.0,2049.0
Missouri,29227.0,559.0
Alaska,2275.0,804.0
Iowa,19197.0,4060.0
Minnesota,27171.0,42913.0
Missouri,29229.0,4599.0
Ohio,39175.0,6709.0
Kansas,20209.0,54753.0
New York,36121.0,10053.0
Pennsylvania,42131.0,6595.0
West Virginia,54109.0,9776.0
Virginia,51197.0,9757.0
Puerto Rico,72151.0,10631.0
North Carolina,37197.0,15209.0
Washington,53077.0,84067.0
Alaska,2998.0,977.0
Mississippi,28161.0,4835.0
Oregon,41071.0,22978.0
North Carolina,37199.0,6361.0
South Dakota,46135.0,7018.0
New York,36123.0,4485.0
Puerto Rico,72153.0,11826.0
Arizona,4025.0,60489.0
Mississippi,28163.0,10105.0
Arkansas,5149.0,7599.0
Minnesota,27173.0,3170.0
Montana,30111.0,51540.0
Texas,48501.0,1262.0
California,6113.0,55158.0
Maine,23031.0,52280.0
Nebraska,31185.0,4741.0
Pennsylvania,42133.0,148323.0
South Carolina,45091.0,95780.0
Virginia,51199.0,13907.0
Texas,48503.0,4480.0
California,6115.0,22000.0
Alaska,2290.0,1774.0
Arizona,4027.0,71397.0
Colorado,8125.0,2349.0
Texas,48505.0,4411.0
Texas,48507.0,4386.0
South Dakota,46137.0,720.0
